source_file	step_or_task	round_number	finding_id	severity_raised	severity_ruled	verdict	class	provenance	provenance_round	provenance_quote	escaped	reviewer_lens
docs/plans/agent-scaffold.reviews/uniform-agent-isolation-triage.md	uniform-agent-isolation-inc1 (Q-61)	1	Finding1	high	high	valid	prose	pre_existing	predates this diff (file untouched)	Confirmed untouched: git diff 1ce9de3..600e6a3 --stat does not list pack/isolation-guidance.md; it is empty in the diff.	no	reviewer-A
docs/plans/agent-scaffold.reviews/uniform-agent-isolation-triage.md	uniform-agent-isolation-inc1 (Q-61)	1	Finding2(A+B dedup)	high(A)/medium(B)	high	valid	prose	unstated	unstated		no	reviewer-A+reviewer-B
docs/plans/agent-scaffold.reviews/uniform-agent-isolation-triage.md	uniform-agent-isolation-inc1 (Q-61)	1	Finding3	low	low	accept_residual	prose	pre_existing	predates this diff (files untouched)	All three confirmed untouched: git diff 1ce9de3..600e6a3 --stat lists none of them.	no	reviewer-A
docs/plans/agent-scaffold.reviews/workflow-driver-stage1-round2-triage.md	workflow-driver-stage1	2	R2r-1	medium	medium	valid	code	unstated	unstated		no	unstated
docs/plans/agent-scaffold.reviews/workflow-driver-stage1-triage.md	workflow-driver-stage1	1	R1-1	medium	medium	valid	code	unstated	unstated		no	opus(w3-convergence-correctness)
docs/plans/agent-scaffold.reviews/workflow-driver-stage1-triage.md	workflow-driver-stage1	1	R1-2	low	low	accept_residual	code	unstated	unstated		no	opus
docs/plans/agent-scaffold.reviews/workflow-driver-stage1-triage.md	workflow-driver-stage1	1	R2-1	medium	medium	valid	code	unstated	unstated		no	sonnet(api-tests-style)
docs/plans/agent-scaffold.reviews/workflow-driver-stage1-triage.md	workflow-driver-stage1	1	R2-2	low	low	accept_residual	test	unstated	unstated		no	sonnet
docs/plans/decision-receipt.reviews/decision-receipt-triage.md	decision-receipt	1	V1	high	high	valid	code	unstated	unstated		no	opus
docs/plans/decision-receipt.reviews/decision-receipt-triage.md	decision-receipt	1	V2	low	low	valid	code	unstated	unstated		no	opus+sonnet
docs/plans/decision-receipt.reviews/decision-receipt-triage.md	decision-receipt	1	V3	unstated	n/a	dismissed	code	unstated	unstated		no	opus
docs/plans/decision-receipt.reviews/decision-receipt-triage.md	decision-receipt	1	V4	medium	low	valid	test	unstated	unstated		no	sonnet
docs/plans/decision-receipt.reviews/decision-receipt-triage.md	decision-receipt	1	V5	low	low	valid	prose	unstated	unstated		no	sonnet
docs/plans/optional-modules-2b.reviews/optional-modules-2b-triage.md	optional-modules-inc2b	1	IssueA	medium	medium	valid	config	unstated	unstated		no	opus
docs/plans/optional-modules-2b.reviews/optional-modules-2b-triage.md	optional-modules-inc2b	1	IssueA-caveat	low-to-medium	low-to-medium	accept_residual	prose	unstated	unstated		no	triager-derived
docs/plans/optional-modules-2b.reviews/optional-modules-2b-triage.md	optional-modules-inc2b	1	IssueB	low	low	valid	config	unstated	unstated		no	opus
docs/plans/optional-modules-2b.reviews/optional-modules-2b-triage.md	optional-modules-inc2b	1	IssueC	low	low	valid	prose	unstated	unstated		no	opus
docs/plans/optional-modules-2b.reviews/optional-modules-2b-triage.md	optional-modules-inc2b	1	IssueD	medium	medium	valid	config	unstated	unstated		no	sonnet
docs/plans/optional-modules-2b.reviews/optional-modules-2b-triage.md	optional-modules-inc2b	1	IssueE(sonnetF2+opusL4)	medium	medium	valid	prose	unstated	unstated		no	sonnet+opus
docs/plans/optional-modules-2b.reviews/optional-modules-2b-triage.md	optional-modules-inc2b	1	IssueF	low	low	valid	config	unstated	unstated		no	sonnet
docs/plans/optional-modules-2b.reviews/optional-modules-2b-triage.md	optional-modules-inc2b	1	IssueG	low	low	valid	config	unstated	unstated		no	sonnet
docs/plans/optional-modules-2b.reviews/optional-modules-2b-triage.md	optional-modules-inc2b	1	IssueH	low	low	valid	prose	unstated	unstated		no	sonnet
docs/plans/optional-modules-2ci.reviews/optional-modules-2ci-triage.md	optional-modules-inc2ci	1	F-M1	medium	medium	valid	code	unstated	unstated		no	opus+sonnet
docs/plans/optional-modules-2ci.reviews/optional-modules-2ci-triage.md	optional-modules-inc2ci	1	F-M2	medium	medium	valid	code	unstated	unstated		no	opus
docs/plans/optional-modules-2ci.reviews/optional-modules-2ci-triage.md	optional-modules-inc2ci	1	F-M3a	medium	medium	valid	code	unstated	unstated		no	opus
docs/plans/optional-modules-2ci.reviews/optional-modules-2ci-triage.md	optional-modules-inc2ci	1	F-M3b	low	low	valid	code	unstated	unstated		no	opus
docs/plans/optional-modules-2ci.reviews/optional-modules-2ci-triage.md	optional-modules-inc2ci	1	F-DOC(opus4+5)	low	low	valid	prose	unstated	unstated		no	opus
docs/plans/optional-modules-2ci.reviews/optional-modules-2ci-triage.md	optional-modules-inc2ci	1	F-6	low	low	valid	prose	unstated	unstated		no	opus
docs/plans/optional-modules-2ci.reviews/optional-modules-2ci-triage.md	optional-modules-inc2ci	1	F-L1	low	low	valid	code	unstated	unstated		no	sonnet
docs/plans/optional-modules-2ci.reviews/optional-modules-2ci-triage.md	optional-modules-inc2ci	1	F-L2	low	low	valid	code	unstated	unstated		no	sonnet
docs/plans/optional-modules-2ci.reviews/optional-modules-2ci-triage.md	optional-modules-inc2ci	1	F-L3	low	low	valid	test	unstated	unstated		no	sonnet
docs/plans/optional-modules-2ci.reviews/optional-modules-2ci-triage.md	optional-modules-inc2ci	1	F-L4	low	low	valid	test	unstated	unstated		no	sonnet
docs/plans/optional-modules-2ci.reviews/optional-modules-2ci-triage.md	optional-modules-inc2ci	1	F-L5	low	low	valid	code	unstated	unstated		no	sonnet
docs/plans/plan-fold.reviews/plan-fold-triage.md	plan-fold	1	T1(sonnetF-1)	medium	low	valid	prose	unstated	unstated		no	sonnet
docs/plans/plan-fold.reviews/plan-fold-triage.md	plan-fold	1	T2(sonnetF-2)	low	low	valid	prose	unstated	unstated		no	sonnet
docs/plans/plan-fold.reviews/plan-fold-triage.md	plan-fold	1	T3(sonnetF-3)	unstated	n/a	dismissed	config	unstated	unstated		no	sonnet
docs/plans/plan-fold.reviews/plan-fold-triage.md	plan-fold	1	T4(sonnetF-4)	low	low	valid	prose	unstated	unstated		no	sonnet
docs/plans/plan-fold.reviews/plan-fold-triage.md	plan-fold	1	T5(sonnetF-5)	low	low	valid	prose	unstated	unstated		no	sonnet
docs/plans/plan-fold.reviews/plan-fold-triage.md	plan-fold	1	T6(opusF-1)	low	low	valid	prose	unstated	unstated		no	opus
docs/plans/plan-fold.reviews/plan-fold-triage.md	plan-fold	1	T7(opusF-2)	low	low	valid	prose	unstated	unstated		no	opus
docs/plans/plan-fold.reviews/plan-fold-triage.md	plan-fold	1	T8(opusF-3)	low	low	valid	prose	unstated	unstated		no	opus
docs/plans/reviewer-harness-field.reviews/reviewer-harness-field-triage.md	reviewer-harness-field	1	sonnet-M-1	medium	medium	valid	prose	unstated	unstated		no	sonnet
docs/plans/reviewer-harness-field.reviews/reviewer-harness-field-triage.md	reviewer-harness-field	1	sonnet-L-1	low	low	valid	test	unstated	unstated		no	sonnet
docs/plans/reviewer-harness-field.reviews/reviewer-harness-field-triage.md	reviewer-harness-field	1	sonnet-L-2	low	low	valid	prose	unstated	unstated		no	sonnet
docs/plans/reviewer-harness-field.reviews/reviewer-harness-field-triage.md	reviewer-harness-field	1	opus-L1	informational	informational	accept_residual	test	unstated	unstated		no	opus
docs/plans/reviewer-harness-field.reviews/reviewer-harness-field-triage.md	reviewer-harness-field	1	opus-L2	informational	informational	accept_residual	test	unstated	unstated		no	opus
docs/plans/reviewer-harness-field.reviews/reviewer-harness-field-triage.md	reviewer-harness-field	1	opus-L3	informational	informational	accept_residual	code	unstated	unstated		no	opus
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	O1+O2+S7	unstated(individual)	medium	valid	code	unstated	unstated		no	opus+sonnet
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	O3(waiver)+S2	low(opus)/medium(sonnet)	medium	valid	code	unstated	unstated		no	opus+sonnet
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	O3(principle.n)	unstated	low	valid	code	unstated	unstated		no	opus
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	O5a(self-reference)	unstated	low	valid	code	unstated	unstated		no	opus
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	O5b(cycle-detection)	unstated	n/a	dismissed	code	unstated	unstated		no	opus
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	O6	unstated	low	valid	code	unstated	unstated		no	opus
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	S1	medium	low	valid	code	unstated	unstated		no	sonnet
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	S3	unstated	low	valid	code	unstated	unstated		no	sonnet
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	S4	unstated	n/a	dismissed	config	unstated	unstated		no	sonnet
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	S5	unstated	low	valid	code	unstated	unstated		no	sonnet
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	S6	unstated	low	valid	test	unstated	unstated		no	sonnet
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	S8	unstated	low	valid	test	unstated	unstated		no	sonnet
docs/plans/structured-skeleton.reviews/inc1-triage.md	structured-skeleton-inc1	1	O4	unstated	unstated(deferred to human)	accept_residual	code	unstated	unstated		no	opus
docs/plans/structured-skeleton.reviews/inc2-triage.md	structured-skeleton-inc2	1	O1	unstated	low	valid	code	unstated	unstated		no	opus(soundness)
docs/plans/structured-skeleton.reviews/inc2-triage.md	structured-skeleton-inc2	1	O2	unstated	low(as recorded)	dismissed	code	unstated	unstated		no	opus(soundness)
docs/plans/structured-skeleton.reviews/inc2-triage.md	structured-skeleton-inc2	1	S1	medium	low	valid	prose	unstated	unstated		no	sonnet(consistency)
docs/plans/structured-skeleton.reviews/inc2-triage.md	structured-skeleton-inc2	1	S2	unstated	low	valid	prose	unstated	unstated		no	sonnet(consistency)
docs/plans/structured-skeleton.reviews/inc2-triage.md	structured-skeleton-inc2	1	S3	unstated	low	valid	test	unstated	unstated		no	sonnet(consistency)
docs/plans/structured-skeleton.reviews/inc4-triage.md	structured-skeleton-inc4	1	MSG-LOCATOR(C1+L3+S1)	low(C1/L3)/medium(S1)	low	valid	code	unstated	unstated		no	correctness+live-invariance+consistency
docs/plans/structured-skeleton.reviews/inc4-triage.md	structured-skeleton-inc4	1	L1	medium(live-invariance)	low	valid	prose	unstated	unstated		no	live-invariance+consistency
docs/plans/structured-skeleton.reviews/inc4-triage.md	structured-skeleton-inc4	1	L2	unstated	low	valid	code	unstated	unstated		no	live-invariance
docs/plans/structured-skeleton.reviews/inc4-triage.md	structured-skeleton-inc4	1	S2	unstated	low	valid	prose	unstated	unstated		no	consistency
docs/plans/structured-skeleton.reviews/inc4-triage.md	structured-skeleton-inc4	1	S3	unstated	low	valid	test	unstated	unstated		no	consistency
docs/plans/structured-skeleton.reviews/inc6-r3-triage.md	structured-skeleton-inc6	3	R3-1	low	low	valid	config	unstated	unstated		unknown	holistic(opus)
docs/plans/waiver-model.reviews/triage.md	waiver-model	1	O1	high	medium	valid	code	unstated	unstated		no	opus
docs/plans/waiver-model.reviews/triage.md	waiver-model	1	O3	medium	medium	valid	code	unstated	unstated		no	opus
docs/plans/waiver-model.reviews/triage.md	waiver-model	1	S1	high	medium	valid	config	unstated	unstated		no	sonnet
docs/plans/waiver-model.reviews/triage.md	waiver-model	1	O2	low-med	low-med	valid	prose	unstated	unstated		no	opus
docs/plans/waiver-model.reviews/triage.md	waiver-model	1	O4	low	low-med	valid	code	unstated	unstated		no	opus
docs/plans/waiver-model.reviews/triage.md	waiver-model	1	O5	low	informational	valid	code	unstated	unstated		no	opus
docs/plans/waiver-model.reviews/triage.md	waiver-model	1	S2	medium	low	valid	prose	unstated	unstated		no	sonnet
docs/plans/waiver-model.reviews/triage.md	waiver-model	1	S3	medium	low	valid	test	unstated	unstated		no	sonnet
docs/plans/waiver-model.reviews/triage.md	waiver-model	1	S4	low	low	valid	test	unstated	unstated		no	sonnet
